Flightline,Frame_ID,Latitude,Longitude,Height ASL_meters,Azimuth_degrees,Nominal_scale,Exposure_date,Download,metadata_link,source_link
ASC 20-010,448,17.7533467,-64.490477,3005,261.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/448.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=448,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,449,17.75124,-64.505135,3033,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/449.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=449,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,450,17.7495233,-64.518378,3029,261,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/450.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=450,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,451,17.74748,-64.5319,3026,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/451.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=451,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,452,17.745345,-64.546315,3019,262.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/452.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=452,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,453,17.7434433,-64.56074,3010,262.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/453.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=453,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,454,17.74153,-64.575155,3001,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/454.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=454,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,455,17.7393967,-64.589543,2992,260.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/455.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=455,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,456,17.737195,-64.603902,2982,261.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/456.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=456,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,457,17.7351733,-64.618227,2975,262.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/457.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=457,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,474,17.6999733,-64.865615,2938,261.7,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/474.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=474,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,475,17.6979317,-64.880247,2936,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/475.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=475,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,476,17.69602,-64.89493,2937,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/476.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=476,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,477,17.69393,-64.909662,2938,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/477.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=477,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,480,17.76655,-64.456755,2916,260.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/480.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=480,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,481,17.7642367,-64.47148,2899,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/481.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=481,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,482,17.7620367,-64.486253,2886,262.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/482.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=482,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,483,17.7601167,-64.501085,2875,262,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/483.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=483,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,484,17.758,-64.516915,2865,260.7,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/484.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=484,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,485,17.7556883,-64.531805,2859,260.7,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/485.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=485,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,486,17.75338,-64.54666,2858,262.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/486.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=486,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,487,17.75141,-64.561542,2858,262.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/487.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=487,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,488,17.74955,-64.576383,2866,261.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/488.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=488,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,489,17.7472933,-64.592097,2875,260.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/489.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=489,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,490,17.7449767,-64.606788,2887,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/490.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=490,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,491,17.742885,-64.621463,2900,263,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/491.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=491,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,492,17.7411667,-64.636125,2913,262.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/492.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=492,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,496,17.7328767,-64.695378,2937,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/496.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=496,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,497,17.73098,-64.709922,2937,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/497.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=497,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,508,17.7072717,-64.872508,2953,262.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/508.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=508,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,509,17.7052117,-64.888147,2965,261.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/509.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=509,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,510,17.7032083,-64.902807,2978,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/510.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=510,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-009,511,17.7010317,-64.917385,2989,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/511.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=511,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,512,17.7253783,-64.513552,7220,260.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/512.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=512,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,513,17.7206233,-64.542685,7244,260.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/513.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=513,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,514,17.715195,-64.576183,7259,260.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/514.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=514,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,515,17.7078717,-64.621282,7292,260.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/515.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=515,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,516,17.70056,-64.66626,7294,260.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/516.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=516,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,517,17.6949583,-64.70102,7280,260.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/517.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=517,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,518,17.689265,-64.735657,7253,259.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/518.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=518,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,519,17.6831317,-64.771672,7218,260.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/519.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=519,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,520,17.67761,-64.806237,7172,260,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/520.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=520,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,521,17.6715867,-64.842218,7128,259.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/521.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=521,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,522,17.66574,-64.87663,7091,260.7,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/522.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=522,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,523,17.660125,-64.912495,7066,260.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/523.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=523,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-006,524,17.654395,-64.946862,7052,260.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/524.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=524,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,525,17.7677933,-64.46961,7055,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/525.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=525,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,526,17.7628217,-64.504522,7079,261.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/526.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=526,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,527,17.757505,-64.54237,7094,261.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/527.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=527,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,528,17.7517533,-64.581695,7116,261,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/528.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=528,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,529,17.7458417,-64.621005,7136,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/529.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=529,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,530,17.7400733,-64.661763,7148,261.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/530.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=530,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,531,17.7343733,-64.700955,7147,260.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/531.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=531,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,532,17.7283467,-64.739953,7142,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/532.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=532,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,533,17.7225283,-64.778983,7136,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/533.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=533,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,534,17.7167033,-64.81804,7136,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/534.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=534,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,535,17.7109633,-64.857122,7142,260.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/535.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=535,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,536,17.7049983,-64.896132,7152,261.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/536.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=536,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-005,537,17.6993883,-64.935128,7169,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/537.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=537,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,541,17.70676,-64.74036,4436,264.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/541.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=541,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,542,17.704265,-64.76597,4440,264.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/542.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=542,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,543,17.7017933,-64.791588,4444,225,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/543.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=543,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,544,17.7017933,-64.791588,4444,264.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/544.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=544,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,545,17.6997383,-64.815843,4448,265,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/545.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=545,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,546,17.697585,-64.841552,4453,264,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/546.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=546,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,547,17.695025,-64.867245,4459,264,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/547.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=547,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,548,17.6925817,-64.891537,4465,264.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/548.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=548,https://products.coastalscience.noaa.gov/aerialviewer/
STX 30-001,549,17.690345,-64.917302,4468,264.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/549.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=549,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,553,17.74948,-64.901563,.,82.1,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/553.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=553,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,554,17.7511767,-64.88877,.,85.2,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/554.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=554,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,555,17.7526767,-64.869928,.,77.5,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/555.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=555,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,556,17.7546783,-64.860422,.,73.1,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/556.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=556,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,557,17.7593333,-64.844382,.,75,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/557.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=557,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,558,17.762865,-64.830553,.,73.8,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/558.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=558,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,559,17.768225,-64.811152,.,74.2,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/559.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=559,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,560,17.77381,-64.790478,.,79.3,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/560.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=560,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,561,17.7765583,-64.77514,.,91.5,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/561.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=561,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,562,17.7760833,-64.756638,.,92.4,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/562.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=562,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,563,17.775405,-64.739745,.,86,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/563.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=563,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,564,17.7764517,-64.724097,.,84,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/564.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=564,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,565,17.7781183,-64.707535,.,83.4,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/565.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=565,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,566,17.780035,-64.69023,.,82.9,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/566.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=566,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,567,17.7819767,-64.673932,.,87,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/567.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=567,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,568,17.7827483,-64.658283,.,80.1,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/568.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=568,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,569,17.785335,-64.642705,.,78.4,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/569.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=569,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,570,17.789405,-64.62189,.,84.9,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/570.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=570,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,571,17.790705,-64.606722,.,89.2,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/571.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=571,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,572,17.7908633,-64.59405,.,93.5,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/572.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=572,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,573,17.79022,-64.582988,.,78.3,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/573.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=573,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,574,17.7927883,-64.570002,.,82.7,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/574.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=574,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,575,17.7945283,-64.555672,.,81.5,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/575.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=575,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,576,17.7964533,-64.542182,.,82.8,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/576.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=576,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,577,17.7981017,-64.528452,.,85.6,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/577.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=577,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,578,17.7992183,-64.513283,.,82.2,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/578.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=578,https://products.coastalscience.noaa.gov/aerialviewer/
ASC20-001,579,17.80105,-64.499265,.,87.5,20,2/26/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/579.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=579,https://products.coastalscience.noaa.gov/aerialviewer/
